Date,Basin,LAT,LON,AL,CP,EP,VMAX12,MSLP12,POT12,VMPI12,VGRAD0-6,VGRAD6-12,VMAX36,ONI,logVMAX12,logMSLP12,logPOT12,logVMAX36,logVMPI12
2008-08-01,CP,10.2,-146.3,0.0,1.0,0.0,35.0,1008.0,80.0,115.0,0.8333333333333334,0.0,35.0,-0.23,3.5553480614894135,6.915723448631314,4.382026634673881,3.5553480614894135,4.74493212836325
2009-08-01,CP,13.4,-169.7,0.0,1.0,0.0,35.0,1008.0,88.0,123.0,0.0,0.8333333333333334,35.0,0.58,3.5553480614894135,6.915723448631314,4.477336814478207,3.5553480614894135,4.812184355372417
2013-08-01,CP,9.2,-172.0,0.0,1.0,0.0,35.0,1005.0,106.0,141.0,0.8333333333333334,0.0,55.0,-0.28,3.5553480614894135,6.912742820493176,4.663439094112067,4.007333185232471,4.948759890378168
2015-07-01,CP,11.5,-169.9,0.0,1.0,0.0,30.0,1006.0,99.0,129.0,0.0,0.0,45.0,1.57,3.4011973816621555,6.913737350659685,4.59511985013459,3.8066624897703196,4.859812404361672
2016-01-01,CP,3.3,-171.2,0.0,1.0,0.0,45.0,1000.0,115.0,160.0,0.8333333333333334,1.6666666666666667,60.0,2.63,3.8066624897703196,6.907755278982137,4.74493212836325,4.0943445622221,5.075173815233827
2018-09-01,CP,11.7,-157.1,0.0,1.0,0.0,40.0,1003.0,114.0,154.0,0.8333333333333334,0.8333333333333334,75.0,0.53,3.6888794541139363,6.910750787961936,4.736198448394496,4.31748811353631,5.0369526024136295
2019-10-01,CP,18.6,-163.0,0.0,1.0,0.0,45.0,1003.0,98.0,143.0,0.8333333333333334,1.6666666666666667,40.0,0.39,3.8066624897703196,6.910750787961936,4.584967478670572,3.6888794541139363,4.962844630259907
2001-09-01,CP,9.7,-143.5,0.0,1.0,0.0,30.0,1008.0,111.0,141.0,0.0,0.8333333333333334,35.0,-0.19,3.4011973816621555,6.915723448631314,4.709530201312334,3.5553480614894135,4.948759890378168
2002-08-01,CP,9.8,-157.6,0.0,1.0,0.0,15.0,1008.0,118.0,133.0,0.0,0.0,25.0,0.86,2.70805020110221,6.915723448631314,4.770684624465665,3.2188758248682006,4.890349128221754
2006-09-01,CP,9.9,-156.6,0.0,1.0,0.0,30.0,1007.0,114.0,144.0,0.8333333333333334,0.0,30.0,0.54,3.4011973816621555,6.914730892718563,4.736198448394496,3.4011973816621555,4.969813299576001
2014-10-01,CP,12.3,-142.2,0.0,1.0,0.0,40.0,1003.0,106.0,146.0,0.8333333333333334,0.8333333333333334,60.0,0.54,3.6888794541139363,6.910750787961936,4.663439094112067,4.0943445622221,4.983606621708336
2015-07-01,CP,10.9,-154.4,0.0,1.0,0.0,30.0,1005.0,92.0,122.0,0.0,0.0,35.0,1.57,3.4011973816621555,6.912742820493176,4.5217885770490405,3.5553480614894135,4.804021044733257
2002-10-01,CP,8.7,-153.8,0.0,1.0,0.0,20.0,1009.0,126.0,146.0,0.0,0.0,25.0,1.21,2.995732273553991,6.9167150203536085,4.836281906951478,3.2188758248682006,4.983606621708336
2009-10-01,CP,8.4,-156.2,0.0,1.0,0.0,30.0,1007.0,117.0,147.0,0.8333333333333334,0.0,40.0,1.01,3.4011973816621555,6.914730892718563,4.762173934797756,3.6888794541139363,4.990432586778736
2015-08-01,CP,13.2,-155.8,0.0,1.0,0.0,30.0,1005.0,112.0,142.0,0.0,0.0,30.0,1.91,3.4011973816621555,6.912742820493176,4.718498871295094,3.4011973816621555,4.955827057601261
2015-09-01,CP,17.2,-176.0,0.0,1.0,0.0,30.0,1005.0,115.0,145.0,0.0,0.0,30.0,2.21,3.4011973816621555,6.912742820493176,4.74493212836325,3.4011973816621555,4.976733742420574
2015-09-01,CP,14.0,-149.1,0.0,1.0,0.0,35.0,1002.0,104.0,139.0,0.8333333333333334,0.0,50.0,2.21,3.5553480614894135,6.90975328164481,4.6443908991413725,3.912023005428146,4.9344739331306915
2015-10-01,CP,12.5,-155.4,0.0,1.0,0.0,35.0,1000.0,115.0,150.0,0.8333333333333334,0.0,35.0,2.47,3.5553480614894135,6.907755278982137,4.74493212836325,3.5553480614894135,5.0106352940962555
1988-06-01,EP,14.3,-101.4,0.0,0.0,1.0,50.0,1000.0,93.0,143.0,0.8333333333333334,2.5,60.0,-1.3,3.912023005428146,6.907755278982137,4.532599493153256,4.0943445622221,4.962844630259907
1989-05-01,EP,10.0,-113.8,0.0,0.0,1.0,35.0,1004.0,115.0,150.0,0.0,0.8333333333333334,55.0,-0.58,3.5553480614894135,6.911747300251674,4.74493212836325,4.007333185232471,5.0106352940962555
1990-05-01,EP,9.3,-101.1,0.0,0.0,1.0,25.0,1008.0,136.0,161.0,0.0,0.0,35.0,0.29,3.2188758248682006,6.915723448631314,4.912654885736052,3.5553480614894135,5.081404364984463
1991-05-01,EP,10.7,-122.5,0.0,0.0,1.0,30.0,1008.0,115.0,145.0,0.8333333333333334,0.8333333333333334,55.0,0.45,3.4011973816621555,6.915723448631314,4.74493212836325,4.007333185232471,4.976733742420574
1992-06-01,EP,11.1,-102.2,0.0,0.0,1.0,35.0,1001.0,124.0,159.0,0.8333333333333334,0.8333333333333334,60.0,0.73,3.5553480614894135,6.90875477931522,4.820281565605037,4.0943445622221,5.0689042022202315
1993-06-01,EP,9.7,-114.6,0.0,0.0,1.0,30.0,1009.0,125.0,155.0,0.0,0.8333333333333334,40.0,0.57,3.4011973816621555,6.9167150203536085,4.8283137373023015,3.6888794541139363,5.043425116919247
1994-06-01,EP,12.6,-120.1,0.0,0.0,1.0,30.0,1008.0,97.0,127.0,0.8333333333333334,0.0,40.0,0.41,3.4011973816621555,6.915723448631314,4.574710978503383,3.6888794541139363,4.844187086458591
1996-05-01,EP,11.1,-113.9,0.0,0.0,1.0,30.0,1006.0,113.0,143.0,0.8333333333333334,0.0,45.0,-0.31,3.4011973816621555,6.913737350659685,4.727387818712341,3.8066624897703196,4.962844630259907
1997-06-01,EP,10.4,-95.4,0.0,0.0,1.0,30.0,1007.0,134.0,164.0,0.0,0.8333333333333334,35.0,1.22,3.4011973816621555,6.914730892718563,4.897839799950911,3.5553480614894135,5.099866427824199
1998-06-01,EP,12.0,-104.6,0.0,0.0,1.0,30.0,1008.0,110.0,140.0,0.8333333333333334,0.0,30.0,-0.13,3.4011973816621555,6.915723448631314,4.700480365792417,3.4011973816621555,4.941642422609304
1999-06-01,EP,13.5,-98.2,0.0,0.0,1.0,35.0,1004.0,123.0,158.0,0.0,0.8333333333333334,60.0,-1.04,3.5553480614894135,6.911747300251674,4.812184355372417,4.0943445622221,5.062595033026967
2000-05-01,EP,13.3,-99.2,0.0,0.0,1.0,30.0,1003.0,122.0,152.0,0.8333333333333334,0.0,50.0,-0.71,3.4011973816621555,6.910750787961936,4.804021044733257,3.912023005428146,5.0238805208462765
2001-05-01,EP,13.6,-101.1,0.0,0.0,1.0,30.0,1006.0,126.0,156.0,0.8333333333333334,0.0,50.0,-0.25,3.4011973816621555,6.913737350659685,4.836281906951478,3.912023005428146,5.049856007249537
2002-05-01,EP,11.2,-101.2,0.0,0.0,1.0,30.0,1004.0,123.0,153.0,0.0,0.0,30.0,0.43,3.4011973816621555,6.911747300251674,4.812184355372417,3.4011973816621555,5.030437921392435
2003-05-01,EP,9.6,-102.2,0.0,0.0,1.0,40.0,1002.0,126.0,166.0,0.8333333333333334,1.6666666666666667,50.0,-0.26,3.6888794541139363,6.90975328164481,4.836281906951478,3.912023005428146,5.111987788356544
2004-05-01,EP,14.7,-107.6,0.0,0.0,1.0,35.0,1005.0,68.0,103.0,0.8333333333333334,0.8333333333333334,50.0,0.17,3.5553480614894135,6.912742820493176,4.219507705176107,3.912023005428146,4.634728988229636
2005-05-01,EP,9.8,-95.2,0.0,0.0,1.0,40.0,1003.0,130.0,170.0,0.8333333333333334,0.8333333333333334,50.0,0.29,3.6888794541139363,6.910750787961936,4.867534450455582,3.912023005428146,5.135798437050262
2006-05-01,EP,14.6,-101.5,0.0,0.0,1.0,35.0,1003.0,121.0,156.0,0.8333333333333334,0.8333333333333334,40.0,-0.14,3.5553480614894135,6.910750787961936,4.795790545596741,3.6888794541139363,5.049856007249537
2007-05-01,EP,12.8,-110.6,0.0,0.0,1.0,30.0,1006.0,124.0,149.0,0.0,-0.8333333333333334,30.0,-0.38,3.4011973816621555,6.913737350659685,4.820281565605037,3.4011973816621555,5.003946305945459
2008-05-01,EP,10.1,-86.5,0.0,0.0,1.0,45.0,1000.0,117.0,162.0,0.8333333333333334,1.6666666666666667,55.0,-0.84,3.8066624897703196,6.907755278982137,4.762173934797756,4.007333185232471,5.087596335232384
2011-06-01,EP,11.5,-99.6,0.0,0.0,1.0,35.0,1003.0,130.0,165.0,0.8333333333333334,0.8333333333333334,70.0,-0.37,3.5553480614894135,6.910750787961936,4.867534450455582,4.248495242049359,5.10594547390058
2012-05-01,EP,9.8,-106.1,0.0,0.0,1.0,35.0,1004.0,130.0,165.0,0.0,0.8333333333333334,45.0,-0.17,3.5553480614894135,6.911747300251674,4.867534450455582,3.8066624897703196,5.10594547390058
2013-05-01,EP,7.8,-102.3,0.0,0.0,1.0,35.0,1005.0,129.0,164.0,0.0,0.8333333333333334,50.0,-0.27,3.5553480614894135,6.912742820493176,4.859812404361672,3.912023005428146,5.099866427824199
2014-05-01,EP,10.3,-107.2,0.0,0.0,1.0,30.0,1006.0,127.0,157.0,0.0,0.8333333333333334,55.0,0.31,3.4011973816621555,6.913737350659685,4.844187086458591,4.007333185232471,5.056245805348308
